,Datum,Profil,Text,Anzahl Likes,Anzahl Kommentare,"Reaktionen, Kommentare & Shares",Post-Interaktionsrate,Profil-ID,Beitrag-ID,Link,Partei,Gruppe,identifier,sentiment,politikfeld,emotion,Organische Impressionen/Aufrufe der Posts,Engagement
10,"09.02.25, 10:58",Ole Nymoen,"Die liebe sibylle_berg hat uns letzte Woche ein Parlament bauen lassen, so dass wir gemeinsam mit martinhsonneborn die höfliche Revolution ausrufen konnten. Schön war es in Brüssel – besonderer Dank geht an du.ho_! 

1: Gruppenfoto in unserem Parlament
2: Belgische Spezialitäten
3: Amtseid auf die höfliche Revolution
4: Stockwerk 6 5 1/2C wurde besucht (hier wechseln Geldkoffer den Besitzer)
5: Tribunal
6: GröVaZ Sonneborn überreicht mir ein Geschenk
7: Ich werfe mit Messern
8: Inspiration, die nachdenklich macht
9: Götterdämmerung","6906,0","39,0","6945,0","0,3508461732760798",21968329957,18214308904292830,https://www.instagram.com/p/DF2Q8e7sd7g/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18214308904292830-21968329957,positive,europa,joy,,
11,"09.02.25, 10:26",Sebastian 23,"Einen schönen Sonntag euch allen!

Und ja, ich weiß, in München waren am Ende viel mehr auf der Straße. Und in Dutzenden deutschen Städten gab es ebenfalls große Demos. Danke für die all die Nachrichten und Bilder darüber, die mir und so vielen Hoffnung geben.

Weil ich mit vielen Menschen drüber geschrieben habe: Es ist richtig, dass es noch so, so viele andere Themen gibt und es wichtig und wunderbar wäre, wenn sich auch da mehr Leute für einsetzen würden. Aber lasst uns solidarisch sein und diese Leute unterstützen und ermutigen, sich weiter und mehr einzusetzen. Kritik ist wichtig und richtig, aber Empowerment, Support und die Erfahrung von Selbstwirksamkeit eben auch!

Klären wir einander auf, halten wir zusammen, finden wir Wege.

Und vor allem: Kämpfen wir für eine bessere Zukunft und gegen die Wiederholung der Schrecken der Vergangenheit. Nie wieder ist jetzt. Die Zukunft ist bunt.","16594,0","197,0","16791,0","0,15022008302318923",1907131219,17993100272774075,https://www.instagram.com/p/DF2NQfdsYQr/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17993100272774075-1907131219,positive,events und aktionen,joy,,
12,"09.02.25, 09:31",DANIELA SEPEHRI,"Alle feiern das Gewalthilfegesetz. Das ist ja auch gut und wichtig, lässt aber eine große Gruppe Frauen im Stich: Geflüchtete Frauen werden komplett ignoriert. Die behördliche Meldepflicht sorgt zB dafür, dass Frauen ohne Aufenthaltsstatus aus Angst vor Abschiebung keinen Schutz vor Gewalt suchen (können). Letztens erst wurde eine Frau mit ihren Kindern aus einem Frauenhaus abgeschoben, wo sie Schutz vor ihrem gewalttätigen Partner gesucht hat.

Feminismus, der nicht ALLE Frauen einschließt, ist kein Feminismus. Und solange bleibt auch der 'Einsatz' für Schutz vor Gewalt leider nur oberflächlich. 

#Gewalthilfegesetz #GewaltgegenFrauen #Feminismus","1583,0","53,0","1636,0","0,0323384067997628",6064267606,17856003876369263,https://www.instagram.com/reel/DF2GqqoIxvk/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17856003876369263-6064267606,negative,migration,anger,,
13,"09.02.25, 06:53",DANIELA SEPEHRI,"Ich hab im Sommer und im Herbst ganz viel an meinem Buch gearbeitet. Viele Texte gab es schon vorher, vieles habe ich neu und extra für das Buch geschrieben. 'Im Namen des Stiftes' erscheint im lektora_verlag und ist jetzt vorbestellbar. Ab dem 26.02. dann auch überall verfügbar🤍

Es gibt auch schon erste Termine, bei denen ich mein Buch vorstelle und signiere. Mehr dazu in Kürze🥰

Link ist in meiner Bio","1247,0","29,0","1276,0","0,025222375963629175",6064267606,18032403743618296,https://www.instagram.com/p/DF103vFoqGs/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18032403743618296-6064267606,positive,events und aktionen,joy,,
14,"08.02.25, 19:00",DANIELA SEPEHRI,"Hört, wie schön sie singt 🤍 
Das ist Pakhshan Azizi. Sie ist kurdische Sozialarbeiterin und hat sich jahrelang in Rojava um Frauen und Mädchen gekümmert, die vor dem US geflohen sind. Jetzt soll sie in Iran hingerichtet werden. Ihr Todesurteil wurde vom Obersten Gerichtshof bestätigt und sie kann jederzeit hingerichtet werden.

Das dürfen wir nicht zulassen! Bitte werdet laut für sie. All ihr, die ihr euch ebenfalls für Geflüchtete einsetzt: Das ist unsere Kollegin. Ein Angriff auf sie ist ein Angriff auf uns alle!

#PakhshanAzizi #Iran #StopExecutionsInIran","1363,0","36,0","1399,0","0,0277557336719308",6064267606,18063670477906710,https://www.instagram.com/reel/DF0jFrtoNWV/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18063670477906710-6064267606,negative,migration,fear,,
15,"08.02.25, 18:27",Philipp Amthor MdB,"#NRW: Danke für den großartigen gemeinsamen CDU-Bundestagswahlkampf, den ich in diesen Tagen auch in Nordrhein-Westfalen unterstützen durfte: Bei Jens Spahn in Rheine, bei Friedrich Merz in Winterberg, bei Johannes Winkel in Düsseldorf und bei Oliver Vogt in Espelkamp (Partnerstadt von Torgelow in Vorpommern). Wir kämpfen mit voller Kraft in ganz Deutschland für den #Politikwechsel! | cdu jensspahn merzcdu johannes_winkel olivervogt.de","1511,0","28,0","1539,0","0,013073505551355346",5370294456,18050437640329837,https://www.instagram.com/p/DF0feC2IH5U/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18050437640329837-5370294456,positive,events und aktionen,joy,,
16,"08.02.25, 16:31",Jakob Springfeld,"Die Proteste gegen Rechtsruck, Steigbügelhalter und für soziale Gerechtigkeit reißen nicht ab. In Leipzig demonstrieren heute Hunderte gegen Chrupallas AfD-Propagandashow. Auch in Mittweida und vielen anderen Orten waren wehrhafte Demokrat*innen auf der Straße. So muss es weitergehen! Auch nach den anstehenden Wahlen. Danke an alle Antifaschist*innen und die Organisator*innen:

eltern_gegen_rechts_leipzig 
platznehmen 
widersetzen_leipzig 
studisgegenrechts_leipzig 
handinhandleipzig 
omas.gegen.rechts.leipzig 
buntes_mittweida 

#Demokratie #Antifaschismus #Sachsen #Ostdeutschland #noAfD",,"6,0","6,0","3,654080389768575E-4",1767437403,18071735098692287,https://www.instagram.com/p/DF0SQKlMHkv/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18071735098692287-1767437403,positive,gesellschaft,joy,,
17,"08.02.25, 16:07",Luisa Neubauer,Why #Klimakrise #Wahlkampf,"8561,0","285,0","8846,0","0,015154422295468406",265400016,18113742748452149,https://www.instagram.com/reel/DF0PaBKNfGN/,Die Grünen,Konkurrenz Pers,18113742748452149-265400016,neutral,klimaschutz,neutral,,
18,"08.02.25, 15:58",Jakob Springfeld,"Letzte Woche diskutierte ich bei Deutschlandfunk Kultur mit Daniela Rüther („Die Sex-Besessenheit der AfD“) über unsere neuen Bücher, sowie den Brandmauer-Mythos. Das einstündige Gespräch, das das wir im Grillo-Theater in Essen geführt haben, gibt‘s jetzt auf allen gängigen Podcastplattformen und bei Deutschlandfunk Kultur zum Nachhören!✨

#Demokratie #Lesart #Ostdeutschland #Westdeutschland #Brandmauer #noAfD",,"3,0","3,0","1,8270401948842875E-4",1767437403,17843902545419606,https://www.instagram.com/p/DF0OfNJMd2I/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17843902545419606-1767437403,neutral,gesellschaft,neutral,,
19,"08.02.25, 15:42",EU&U,"34 years on since their independence from the Soviet Union, the Baltic states of #Estonia 🇪🇪, #Latvia 🇱🇻, & #Lithuania 🇱🇹 will finally sever their energy infrastructure from the Soviet-era BRELL system. ⚡️

This change, propelled by Russia’s full-scale invasion of Ukraine and hybrid threats in the region, has been well-planned and authorities urge for calm as the power network operates autonomously before its connection to the continental network. Nevertheless, disinformation still continues to circulate. 🚨

🖊/🖥: lostwithoutcolour","439,0","6,0","445,0","0,015496587268421786",9073998604,18059866720797459,https://www.instagram.com/p/DF0MpqRodFu/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18059866720797459-9073998604,neutral,außenpolitik,neutral,,
20,"08.02.25, 15:16",Sebastian 23,Zufall oder Chiffre?,"1737,0","16,0","1753,0","0,015715489573808115",1907131219,18009357071518242,https://www.instagram.com/reel/DF0JfVvMwP6/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18009357071518242-1907131219,neutral,sonstiges,neutral,,
21,"08.02.25, 14:43",Moritz Körner,"Die fünfte Folge des MASZ & Moritz Podcasts steht in den Startlöchern. Hier schon mal ein kleiner Vorgeschmack auf eines der Themen, die euch erwarten:

#weidel #musk #x #maszmoritz","2067,0","445,0","2512,0","0,24258812168034766",1286530533,17871428124280201,https://www.instagram.com/reel/DF0Fqnytfad/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17871428124280201-1286530533,neutral,events und aktionen,neutral,,
22,"08.02.25, 13:11",Ricarda Lang,"Auch wenn mir sehr bewusst ist, dass das Ergebnis nicht repräsentativ ist, habe ich mich über die 48% Unterstützung beim Wahlpodium der Gmünder Tagespost gefreut ☺️ gerade dass während der Diskussion noch ein paar Prozente dazu gekommen sind, war eine schöne Wertschätzung!

Im Moment gibt es einen richtigen Marathon der Podien. Was mir dabei aufgefallen ist und auch von einer Zuschauerin angesprochen wurde: im Zentrum stehen immer wieder die Geschehnisse der letzten Woche und Migration - ein wichtiges Thema, aber nicht das einzige. Soziale Gerechtigkeit fällt dabei in den bundesweiten Debatten oft hinten runter, obwohl es nicht nur obenauf ist in Umfragen bei den wichtigsten Themen und die Menschen hier vor Ort umtreibt. Ich habe mir deshalb für die nächsten zwei Wochen und natürlich auch für die Zeit danach vorgenommen, das wieder stärker in den Mittelpunkt zu stellen: bezahlbares Wohnen, gute Bildung, weniger Sozialversicherungsbeiträge, mehr Kita-Plätze und zukunftssichere Jobs. 

Wovon würdet ihr euch im Wahlkampf mehr wünschen?","3850,0","75,0","3925,0","0,031667782771112526",1999401021,18102381055491993,https://www.instagram.com/p/DFz7UkaNXtA/,Die Grünen,Konkurrenz Pers,18102381055491993-1999401021,positive,events und aktionen,joy,,
23,"08.02.25, 12:59",Moritz Körner,Die Folge 5 des MASZ & Moritz Podcasts steht in den bald in den Startlöchern!,"0,0","0,0","0,0","0,0",1286530533,18050757077182728,https://www.instagram.com/reel/DFz54cyNbNS/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18050757077182728-1286530533,positive,events und aktionen,joy,,
24,"08.02.25, 12:10",DANIELA SEPEHRI,"All ihr, die ihr Rechtsextremismus ständig mit Linksextremismus und religiösem Extremismus gleichsetzt: Ihr relativiert damit, dass Rechtsextremismus die größte Gefahr in Deutschland ist und macht diese Gefahr unsichtbar. Das heißt nicht, dass andere Formen des Extremismus weniger schlimm sind. Es heißt, dass ihr Relationen verschiebt. Und das ist unfassbar problematisch.","3169,0","28,0","3197,0","0,06342750575351162",6064267606,18105836038475659,https://www.instagram.com/p/DFz0VKgoT6R/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18105836038475659-6064267606,negative,sicherheit,anger,,
25,"08.02.25, 11:17",Fabian,"Wen soll ich denn jetzt wählen? 🗳️

Fast täglich werde ich gefragt, ob ich eine Wahlempfehlung geben könnte. Das steht mir als Newsfluencer natürlich nicht zu. Aber auch ich verstehe die Unsicherheit, die viele mit Blick auf den 23.02. haben.

Deswegen halte ich diese 5 Tools für sinnvoll, um etwas Orientierung zu schaffen 💡

#Wahl #Bundestag #Wahlomat #Politik #Nachrichten","15914,0","130,0","16044,0","0,09800735482767468",645901837,17859850272357638,https://www.instagram.com/p/DFzuRcEtdua/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17859850272357638-645901837,neutral,events und aktionen,neutral,,
26,"08.02.25, 11:00",News-WG by BR24,"Wir haben uns für euch durch die Wahlprogramme gewühlt! 

Ihr habt euch besonders für die Rechte von Menschen mit Behinderungen und für psychische Gesundheit interessiert. Hier kommen die Positionen der aktuell im Bundestag vertretenen und etablierten Parteien. Und zwar genau so, wie sie in den Wahlprogrammen stehen! Natürlich nur in Auszügen. Wenn ihr selbst nachlesen wollt, haben wir euch als Quelle in den einzelnen Slides die Seiten dazugepackt. 

Und: Wir haben gecheckt, ob’s auch Informationen für Menschen gibt, die z. B. auf Leichte Sprache angewiesen sind (Stand: 06.02.2025). Wenn ihr konkrete Links zu den barriere-ärmeren Programmen wollt, schreibt uns gerne. Dann schicken wir sie euch zu 😉! 

Was sagt ihr zu den Positionen und gab es vielleicht Überraschungsmomente?

Unsere Quellen waren u.a.:
-	Parteiprogramme von CDU/CSU, AfD, SPD, Grüne, Die Linke, BSW, FDP. Stand: 06.02.2025. Sortiert sind die Parteien nach der aktuellen Sonntagsfrage von Infratest dimap, bei Gleichstand nach dem Alphabet. 
-	Infratest.dimap.de: Sonntagsfrage Bundestagswahl 06.02.2025
-	@hand.drauf & @funk: Bundestagswahl am 23. Februar. Diese Parteien bieten ihr Wahlprogramm in Leichter Sprache an (Instagram, zuletzt aufgerufen am 06.02.2025) 

Liebe Grüße
eure News-WG","1384,0","35,0","1419,0","0,007937173829141006",6928558239,18065368759852859,https://www.instagram.com/p/DFzsUdRsAkM/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18065368759852859-6928558239,neutral,sozialpolitik,neutral,,
27,"08.02.25, 10:43",DANIELA SEPEHRI,"Stell dir vor, ein weißer Mann erschießt zahlreiche Migranten, weil sie Migranten sind, ruft dabei 'Ihr solltet Europa verlassen' - aber niemanden interessiert es. 

Warum findet dieser Anschlag keinerlei Beachtung in Deutschland? Rechtsextremismus ist die größte Gefahr in Europa. Wo sind die Talk Shows dazu? Wo sind die 5/10-Punkte-Pläne zur Bekämpfung von Rechtsextremismus? Wo sind die Debatten über weiße Gewaltkultur (Anspielung auf den ekelhaften Post von Julia Klöckner)? 

Stattdessen wird einfach wie gehabt weitergemacht. Wie schon nach dem Anschlag in Hanau, als Deutschland einfach weiter Karneval gefeiert hat. Migrant*innen werden von Weißen ermordet? Ach naja. Migrantisches Leben scheint hier kaum was wert zu sein...

#Schweden #Rassismus #rassismustötet","17804,0","133,0","17937,0","0,35586461391953017",6064267606,18046328426242773,https://www.instagram.com/p/DFzqZ93uS0f/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18046328426242773-6064267606,negative,sicherheit,anger,,
28,"08.02.25, 09:00",Maurice Höfgen,"Merz’ Rechtspopulismus entzaubert sich als faules Versprechen, sobald er regieren muss. Dann werden seine Wähler enttäuscht sein, dass er nichts umsetzen kann und die AfD vier einfache Jahre in der Opposition haben. Die denkbar schlechtesten Voraussetzungen für die Bundestagswahl 2029 🫣","5120,0","202,0","5322,0","0,045577165172263186",232188306,17915887998062754,https://www.instagram.com/reel/DFzepQtMZNM/,Die Linke,Konkurrenz Pers,17915887998062754-232188306,negative,gesellschaft,disgust,,
29,"07.02.25, 20:17",Philipp Amthor MdB,"#MV: Als Generalsekretär der CDU Mecklenburg-Vorpommern bin ich dieser Tage natürlich in allen unseren sechs Bundestagswahlkreisen unterwegs, um für den Politikwechsel zu werben. So auch in dieser Woche bei meinem Freund Dr. Stephan Bunge. In Teterow haben wir das Biotechnologie Unternehmen Miltenyi Biotec besucht und uns in Grabowhöfe und in Neustrelitz spannenden Bürgerdialogen gewidmet. Ich wünsche Dir weiter viel Kraft für Deinen Wahlkampfendspurt, lieber Stephan! | #CDU cdu_mv","2204,0","20,0","2224,0","0,018898066007273714",5370294456,17962645505740161,https://www.instagram.com/p/DFyHVFFo1eV/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17962645505740161-5370294456,positive,events und aktionen,neutral,,
30,"07.02.25, 19:31",Carola Rackete,"Die Auslieferung von Maja T. war und ist verfassungswidrig und laut Bundesverfassungsgericht ein schwerwiegender Eingriff in die Grundrechte. Einen Tag, nach dem das Bundesverfassungsgericht geurteilt hat, habe ich Maja erneut in Ungarn im Gefängnis besucht. Die Haftbedingungen sind nach wie vor unmenschlich. Auch ihr Vater war vor Ort. Gemeinsam fordern wir die Rückführung von Maja nach Deutschland. auswaertigesamt abaerbock Sie müssen jetzt handeln! 
#freemaja","1895,0","40,0","1935,0","0,07346799301389627",16736282316,17943046922822902,https://www.instagram.com/reel/DFyBA-Ioci2/,Die Linke,Konkurrenz Pers,17943046922822902-16736282316,negative,außenpolitik,anger,,
31,"07.02.25, 18:48",EU&U,"33 years and we keep moving forward! 🚀🇪🇺

Today, we celebrate the anniversary of the #MaastrichtTreaty, a milestone that shaped the #EuropeanUnion as we know it today.

Signed on 7 February 1992, the Maastricht Treaty laid the foundation for the European Union we know today. 

The treaty introduced the famous three pillar system made up of: 
💸European Communities, 🌍the Common Foreign and Security Policy (CSFP), & ⚖️the Justice and Home Affairs (JHA).

But most notably this treaty offered us the European citizenship. Thanks to it, we can now live, work and study in any other EU country as if it was our own. 🇪🇺

Niels Ersbøll, former Secretary-General of the EU Council highlights 💭

‘The Maastricht treaty is not perfect but it was a major step towards closer union and we are still taking steps towards closer union and we’ll continue to do that for as long as anybody can see into the future.’

🖋️/🖥️ gianluca_fenili","388,0","3,0","391,0","0,013624642832253118",9073998604,17955333944875202,https://www.instagram.com/p/DFx9FS3MuwT/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17955333944875202-9073998604,positive,europa,joy,,
32,"07.02.25, 18:00",News-WG by BR24,"Dorothee Bär (CSU) im Kreuzverhör ... 

Max hat gemeinsam mit anderen Journalist:innen Spitzenpolitiker:innen der großen Parteien ins „Kreuzverhör” genommen und ihnen Fragen zu den Themen gestellt, die ganz konkret junge Menschen umtreiben: Steigende Mietpreise, Angst vor Krieg und Klimawandel oder der Umgang mit Migration. Das hier ist nur ein kurzer Ausschnitt, die Interviews in voller Länge gibt’s auf dem YouTube-Kanal von funk und in der ARD-Audiothek.","275,0","26,0","301,0","0,0016836711862889874",6928558239,18026786255632806,https://www.instagram.com/reel/DFx0LkFI8of/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18026786255632806-6928558239,neutral,gesellschaft,neutral,,
33,"07.02.25, 16:34",Alexandra Geese,"💸 Die selbsternannte Partei der “kleinen Leute” schadet genau diesen. Denn würde das AfD Parteiprogramm umgesetzt, würden Reiche und Ultrareiche um ein vielfaches stärker „entlastet“ als Menschen mit mittlerem und normalen Einkommen. 

🚨Unter anderem mit der Forderung, den Soli und die Erbschaftssteuer abzuschaffen sowie die Unternehmenssteuer zu senken, macht die AfD deutlich: Sie möchte von UNTEN nach OBEN umverteilen.

🤦🏻‍♀️Um davon abzulenken, drischt sie auf Bürgergeldempfänger*innen und Geflüchtete ein und stigmatisiert sie als „arbeitsfaul“. Wie unfassbar zynisch. 

💚 Wir brauchen endlich eine grüne Wirtschaftspolitik, die soziale und wirtschaftliche Spaltung der Gesellschaft aufhält! Gerade bei Strom & Heizkosten, Steuern und Mobilität wollen wir unbürokratisch kleine und mittlere Einkommen entlasten.
.
.
.
#afd #taxtherich #politik #bundestag #gegenrechtsextremismus #noafd #weidel #armut #arm #armutsbetroffen #alleinerziehend #buergergeld #sozialhilfe #gesellschaft #reich #unternehmer #wahlprogramm #gruene #steuern #steuernsparen","8953,0","337,0","9290,0","1,3516659391823076",8297088434,18036169892402111,https://www.instagram.com/reel/DFxtizfN_Kz/,Die Grünen,Konkurrenz Pers,18036169892402111-8297088434,negative,wirtschaft,disgust,,
34,"07.02.25, 15:50",Moritz Körner,Die fünfte Folge des MASZ & Moritz Podcasts ist bald online 🤝 . Diese Themen erwarten euch: #fdp #podcast #eu,"4,0","2,0","6,0","5,79598145285935E-4",1286530533,18035488442195780,https://www.instagram.com/reel/DFxogTzNqrj/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,18035488442195780-1286530533,neutral,events und aktionen,neutral,,
35,"07.02.25, 15:47",Ricarda Lang,"Droht nach der Wahl eine von der AfD tolerierte Minderheitenregierung? Mir macht dieses Szenario Sorge. Im Video erkläre ich warum 👆🏻 und vor allem warum es sich lohnt, jetzt aktiv zu werden!","4987,0","264,0","5251,0","0,04246492256681897",1999401021,17862899247261186,https://www.instagram.com/reel/DFxn9RINeCh/,Die Grünen,Konkurrenz Pers,17862899247261186-1999401021,negative,gesellschaft,fear,,
36,"07.02.25, 15:32",Daniel Freund,"🔥 Auf geht’s in die heiße Wahlkampfphase! 🔥

In den kommenden Wochen bin ich mit Euch in NRW unterwegs – und mein Waffeleisen ist meistens am Start! 🧇💚 Kommt vorbei, lasst uns ins Gespräch kommen und genießt eine frische Waffel! 😋✨

📍 Hier trefft ihr mich:
✅ 7.2. Mönchengladbach – Neujahrsempfang 🎉
✅ 8.2. Düren, Schloßplatz – Waffeln backen 🧇
✅ 8.2. Hilden, Mittelstraße – Waffeln backen 🧇
✅ 8.2. Aachen – Wider den Tierischen Ernst 🎭
✅ 15.2. Leverkusen – Wahlkampfstand 🗳️
✅ 15.2. Dormagen, Paul-Wierich-Platz – Waffeln backen 🧇
✅ 22.2. Solingen – Wahlkampfstand 🌱
✅ 22.2. Düsseldorf – Waffeln backen 🧇

Ich freue mich auf Euch! 💚🙌 #NRW #Wahlkampf #Grüne #WaffelnUndPolitik","99,0","4,0","103,0","0,015306880665775003",10682821444,18099916390496835,https://www.instagram.com/p/DFxmtNsN-cD/,Die Grünen,Konkurrenz Pers,18099916390496835-10682821444,positive,events und aktionen,joy,,
37,"07.02.25, 15:30",Jakob Springfeld,"Wir sind auf der Spiegel-Bestseller-Liste auf der 17 eingestiegen?!😳 Danke an Alle, freu mich soo auf die nächsten Lesungen… ❤️‍🔥

#DerWestenHatKeineAhnungWasImOstenPassiert",,"14,0","14,0","8,557457212713936E-4",1767437403,17919424491046687,https://www.instagram.com/p/DFxmfgdM0dB/,Keine Zugehörigkeit feststellbar,Konkurrenz Pers,17919424491046687-1767437403,positive,events und aktionen,surprise,,
